영상Id,채널Id,영상제목,업로드날짜,조회수,좋아요,댓글,해시태그
DHAzpJOYfw8,UCVhUw50KohEPkjL3Ox2saag,모하나 빠지지않는 김연경의 가방 안 제품 공개 - 왓츠인마이백,2020-07-26T13:00:03Z,642689,16691,655,"['김연경', '식빵언니', '식빵언니 김연경', 'kim yeon koung', 'キムヨンギョン', '金軟景', '金软景', '金延璟', 'คิม ย+อนคย+อง', '왓츠인마이백']"
xYnFYYkUQc8,UCVhUw50KohEPkjL3Ox2saag,시무 3조 갖다 버려 feat. 유노윤호,2020-07-22T14:05:37Z,542017,10295,442,"['김연경', '식빵언니', '식빵언니 김연경', 'kim yeon koung', 'キムヨンギョン', '金軟景', '金软景', '金延璟', 'คิม ย+อนคย+อง', '유노윤호', '돌파 유어 라이프', '동방신기']"
3WVVy7CFdnA,UCVhUw50KohEPkjL3Ox2saag,"총체적 난국의 김연경 MBTI (ENFP, ENFJ, ESTJ, INFP)",2020-07-19T13:00:01Z,779110,18545,892,"['김연경', 'mbti', '런던 올림픽', '배구', '식빵언니', '김연경 여자배구', '여자배구', '배구여제', '코보']"
jyyTjW_EOUQ,UCVhUw50KohEPkjL3Ox2saag,[그날의 분위기] 일본에 완패했던 그날,2020-07-12T13:14:54Z,651207,15007,1105,"['런던 올림픽', '한일전', '배구', '김연경', '식빵언니', '김연경 여자배구', '여자배구', '배구여제']"
jqCa1QkRESQ,UCVhUw50KohEPkjL3Ox2saag,어딘가 수상한 알바생  ASMR,2020-07-07T13:12:15Z,200297,7641,848,"['김연경', '식빵언니', '배구', 'kim yeon koung', 'キムヨンギョン', '金軟景', '金软景', '金延璟', 'คิม ย+อนคย+อง', '김연경 배구']"
YatqchRMPbA,UCVhUw50KohEPkjL3Ox2saag,"[그날의 분위기] 런던 올림픽 3,4위전 최초리뷰",2020-06-28T13:30:02Z,1267339,22602,1075,"['런던 올림픽', '한일전', '배구', '김연경', '식빵언니', '김연경 여자배구', '여자배구', '배구여제']"
8KGaSquzBxc,UCVhUw50KohEPkjL3Ox2saag,김연경이 퇴근시간에 나타난다면?,2020-06-21T14:31:06Z,968308,22365,1265,"['김연경', '식빵언니', '흥국생명', '김연경 복귀', '김연경 여자배구', '여자배구', '코보', '배구여제', '같이 퇴근', '퇴근길']"
qzhvD9gaIiw,UCVhUw50KohEPkjL3Ox2saag,김연경이 국내 복귀를 결심한 진짜 이유,2020-06-14T13:00:20Z,558795,20731,1887,"['김연경', '식빵언니', '흥국생명', '김연경 복귀', '김연경 연봉', '김연경 여자배구', '여자배구', '코보', '배구여제']"
gE-I398jmQY,UCVhUw50KohEPkjL3Ox2saag,집사부일체 비하인드 대방출.zip,2020-06-07T14:11:17Z,1082435,26507,1087,"['김연경', '식빵언니', '배구', 'kim yeon koung', 'キムヨンギョン', '金軟景', '金软景', '金延璟', 'คิม ย+อนคย+อง', '김연경 연봉', '김연경 배구', '김연경 유튜브', '집사부일체']"
LlcaD2myXt0,UCVhUw50KohEPkjL3Ox2saag,"김연경 연봉... 그거밖에 안될까? (나무위키, 김연경 갤러리)",2020-05-31T13:01:09Z,1827094,42031,1863,"['김연경', '식빵언니', '배구', 'kim yeon koung', 'キムヨンギョン', '金軟景', '金软景', '金延璟', 'คิม ย+อนคย+อง', '본인등판', '나무위키', '김연경 연봉', '김연경 배구', '김연경 유튜브']"
dEoG1zTDB-Q,UCVhUw50KohEPkjL3Ox2saag,부부의 세계 리뷰 (LG 올레드 갤러리 TV에 빠진 게 죄는 아니잖아!!!),2020-05-26T13:00:17Z,311366,9258,683,"['김연경', '식빵언니', '배구', 'kim yeon koung', 'キムヨンギョン', '金軟景', '金软景', '金延璟', 'คิม ย+อนคย+อง', '부부의 세계', '쀼의 세계', '드라마', '한국 드라마']"
QWAeKoUHF1U,UCVhUw50KohEPkjL3Ox2saag,월클한테 혼나면서 배우는 홈트!,2020-05-17T12:00:18Z,1281693,41902,2338,"['김연경', '식빵언니', 'kim yeon koung', 'キムヨンギョン', '金軟景', '金软景', '金延璟', 'คิม ย+อนคย+อง', '홈트레이닝', '홈트', '다이어트', '운동']"
pLhMDKWcxEY,UCVhUw50KohEPkjL3Ox2saag,시간 나서가 아니라 시간 내서 만드는 모닝 루틴,2020-05-10T14:00:30Z,469643,15296,725,"['김연경', '식빵언니', '김연남', '코보', '한국 배구', '배구', 'kim yeon koung', 'キムヨンギョン', '金軟景', '金软景', '金延璟', 'คิม ย+อนคย+อง', '감성 브이로그', '모닝 루틴']"
oLsLon0NZ8s,UCVhUw50KohEPkjL3Ox2saag,절친 수지킴을 만나면 벌어지는 일 (과거사 폭로),2020-05-03T14:18:46Z,3442031,55732,1995,"['김연경', '식빵언니', '김연남', '코보', '한국 배구', '배구', 'kim yeon koung', 'キムヨンギョン', '金軟景', '金软景', '金延璟', 'คิม ย+อนคย+อง', '올림픽', '김수지', '배구선수 인터뷰']"
TlAbhMIcnXM,UCVhUw50KohEPkjL3Ox2saag,편집자만 봤던 미공개 컷 모음.zip,2020-04-26T14:47:00Z,378043,10440,441,"['김연경', '식빵언니', '김연남', '코보', '한국 배구', '배구', 'kim yeon koung', 'キムヨンギョン', '金軟景', '金软景', '金延璟', 'คิม ย+อนคย+อง', '미공개', '비하인드', 'bts']"
nUhkJdcb_6I,UCVhUw50KohEPkjL3Ox2saag,월클 배구 선수가 배구 만화 하이큐를 본다면?,2020-04-19T14:02:43Z,7665923,174187,9883,"['김연경', '식빵언니', '김연남', '코보', '한국 배구', '배구', 'kim yeon koung', 'キムヨンギョン', '金軟景', '金软景', '金延璟', 'คิม ย+อนคย+อง', '배구만화', '하이큐', '만화 리뷰']"
Dq5elHFbq9Q,UCVhUw50KohEPkjL3Ox2saag,집에서 요리하기 마지막 레전드 편!,2020-04-12T14:00:03Z,1827046,28285,1205,"['김연경', '식빵언니', '식빵언니 김연경', '김연남', '코보', '한국 배구', 'volleyball', '배구', 'kim yeon koung', 'キムヨンギョン', '金軟景', '金软景', '金延璟', 'คิม ย+อนคย+อง', '호떡']"
MUzRNkZp4Jw,UCVhUw50KohEPkjL3Ox2saag,수플레 오믈렛 만들라고 한 사람 누구냐...?,2020-04-05T14:00:08Z,1251615,27778,990,"['김연경', '식빵언니', '식빵언니 김연경', '김연남', '코보', '한국 배구', 'volleyball', '배구', 'kim yeon koung', 'キムヨンギョン', '金軟景', '金软景', '金延璟', 'คิม ย+อนคย+อง', 'soufllee']"
B5KnCzjrFDs,UCVhUw50KohEPkjL3Ox2saag,"엄마, 나 타투 한 거 모른척해줘",2020-03-29T14:00:10Z,2163792,33160,1126,"['김연경', '식빵언니', '식빵언니 김연경', '김연남', '코보', '한국 배구', 'volleyball', '배구', 'kim yeon koung', 'キムヨンギョン', '金軟景', '金软景', '金延璟', 'คิม ย+อนคย+อง', '타투']"
lVkt85kUYYw,UCVhUw50KohEPkjL3Ox2saag,달고나 커피 만들라고 한 사람 누구냐...?,2020-03-22T15:25:23Z,3348347,61663,2622,"['김연경', '식빵언니', '식빵언니 김연경', '김연남', '코보', '한국 배구', 'volleyball', '배구', 'kim yeon koung', 'キムヨンギョン', '金軟景', '金软景', '金延璟', 'คิม ย+อนคย+อง', '달고나']"
I2eoS9Mui5g,UCVhUw50KohEPkjL3Ox2saag,비즈니스 클래스가 이코노미가 되는 마법,2020-03-15T13:00:12Z,4165240,55028,2873,"['김연경', '식빵언니', '식빵언니 김연경', '김연남', '코보', '한국 배구', 'volleyball', '배구', 'kim yeon koung', 'キムヨンギョン', '金軟景', '金软景', '金延璟', 'คิม ย+อนคย+อง']"
kVhS8w7A-xc,UCVhUw50KohEPkjL3Ox2saag,옆에 타! 운전은 내가 할게!,2020-03-08T21:00:10Z,417677,12200,738,"['김연경', '식빵언니', '식빵언니 김연경', '김연남', '도쿄올림픽', '김연경 운동', '김연경 헬스', '김연경 운전', '김연경 유튜브', '운전 vlog', '드라이브']"
9E6SJYgbsYE,UCVhUw50KohEPkjL3Ox2saag,태국과 결승전 비하인드 최초공개!,2020-03-01T21:00:01Z,631095,16335,718,"['김연경', '식빵언니', '식빵언니 김연경', '김연남', '도쿄올림픽', '김연경 부상', '배구', '코보', '한국 배구', 'volleyball']"
SZ1a0i0UopE,UCVhUw50KohEPkjL3Ox2saag,그것을 알려드림,2020-02-23T21:00:03Z,629575,18491,1058,"['김연경', '식빵언니', '식빵언니 김연경', '김연남', '진용진', '그것을 알려드림', '도쿄올림픽', '김연경 부상', '김연경 운동', '김연경 헬스']"
tmtQzvJLscg,UCVhUw50KohEPkjL3Ox2saag,[Eng] 악플에 대처하는 우리들의 자세,2019-12-31T00:40:01Z,940638,25716,1708,"['김연경 유튜브', '배구선수 김연경', '나 혼자산다', 'younkoung', 'คิม ย+อนคย+อง', '金軟景', '金软景', 'キムヨンギョン', '식빵언니 유튜브', '배구', '악플', 'natalia']"
NlDYLkM1_4A,UCVhUw50KohEPkjL3Ox2saag,[Eng] 너 모든 걸 다 걸고 싸워 한번 부딪혀봐 세상을 가져봐 - 클월챔,2019-12-23T21:00:04Z,702727,20358,649,"['김연경 유튜브', '배구선수 김연경', '나 혼자산다', 'younkoung', 'คิม ย+อนคย+อง', '金軟景', '金软景', 'キムヨンギョン', '식빵언니 유튜브', 'FIVB', 'club world championship 2019', 'Volleyball', '배구']"
Rd8EeterdNQ,UCVhUw50KohEPkjL3Ox2saag,[Eng] 무슨무슨 법에 의한 Q&A with 실버 버튼,2019-12-15T23:48:21Z,368032,13732,625,"['김연경 유튜브', '배구선수 김연경', '나 혼자산다', 'younkoung', 'คิม ย+อนคย+อง', '金軟景', '金软景', 'キムヨンギョン', '식빵언니 유튜브', '김연경']"
awEczkKbYLc,UCVhUw50KohEPkjL3Ox2saag,[Eng] 자존감을 올리는 가장 기본적인 방법,2019-12-08T22:00:01Z,1298991,69200,2334,"['김연경 유튜브', '배구선수 김연경', '나 혼자산다', 'younkoung', 'คิม ย+อนคย+อง', '金軟景', '金软景', 'キムヨンギョン', '식빵언니 유튜브', '터키', '이스탄불', '터키여행', '터키음식']"
j7CR41CiTkw,UCVhUw50KohEPkjL3Ox2saag,[현장 직캠] 김연경 경기 후 MVP 받고 버스 탈 때까지!,2019-12-05T02:38:16Z,447995,8725,301,"['김연경 유튜브', '배구선수 김연경', '나 혼자산다', 'younkoung', 'คิม ย+อนคย+อง', '金軟景', '金软景', 'キムヨンギョン', '식빵언니 유튜브', '터키', '이스탄불', '터키여행', '터키음식']"
eCVBAmdHsns,UCVhUw50KohEPkjL3Ox2saag,[Eng] 나티와 슈퍼컵 우승하러 가는 길 (슈퍼마켓도 있음),2019-11-24T13:24:23Z,1143063,30624,1414,"['김연경 유튜브', '배구선수 김연경', '나 혼자산다', 'younkoung', 'คิม ย+อนคย+อง', '金軟景', '金软景', 'キムヨンギョン', '식빵언니 유튜브', '터키', '이스탄불', '터키여행', '터키음식']"
Sj2kp45bhgQ,UCVhUw50KohEPkjL3Ox2saag,[Eng] 김연경의 진짜 터키 일상,2019-11-10T13:55:19Z,1020943,27013,1058,"['김연경 유튜브', '배구선수 김연경', '나 혼자산다', 'younkoung', 'คิม ย+อนคย+อง', '金軟景', '金软景', 'キムヨンギョン', '식빵언니 유튜브', '터키', '이스탄불', '터키여행', '터키음식']"
S2dsgL0DlfA,UCVhUw50KohEPkjL3Ox2saag,[Eng] 초간단 김연경 메이크업! | KIM YEON KOUNG MAKEUP!,2019-10-28T12:00:10Z,1201651,31836,2132,"['뷰티', '화장', '시합 메이크업', '배구선수 김연경', '김연경 유튜브', '나 혼자산다', 'younkoung', 'คิม ย+อนคย+อง', '金軟景', '金软景', 'キムヨンギョン', '김연경 화장품', 'kbeauty', '코덕']"
RlFilYuRX6o,UCVhUw50KohEPkjL3Ox2saag,신이 또 다른 신을 만났을 때 feat. 쳐쳐크루 ep.02,2019-09-29T14:52:42Z,3286139,59858,2783,"['김연경 유튜브', '배구선수 김연경', '나 혼자산다', 'younkoung', '진천선수촌', '선수촌 브이록', 'คิม ย+อนคย+อง', '金軟景', '金软景', 'キムヨンギョン', '김연경 화장품', '김연경 메이크업', '식빵', '식빵언니 유튜브', '먹방', 'mukbang', '닭갈비', '닭갈비 맛집', '맛집투어']"
vKh9JH_QUZ0,UCVhUw50KohEPkjL3Ox2saag,아니 이게 한끼라고요!!!??? 쳐쳐크루와 찍어보는 먹방 ep.01,2019-09-22T13:46:51Z,2735268,50986,2273,"['김연경 유튜브', '배구선수 김연경', '나 혼자산다', 'younkoung', '진천선수촌', '선수촌 브이록', 'คิม ย+อนคย+อง', '金軟景', '金软景', 'キムヨンギョン', '김연경 화장품', '김연경 메이크업', '식빵', '식빵언니 유튜브', '먹방', 'mukbang', '닭갈비', '닭갈비 맛집', '맛집투어']"
YPFJzW_o_ts,UCVhUw50KohEPkjL3Ox2saag,구독자 이름 확정! (부제 : 방금 찍음),2019-09-20T11:30:23Z,218110,10693,표시되지 않음,"['김연경 유튜브', '배구선수 김연경', '나 혼자산다', 'younkoung', '진천선수촌', '선수촌 브이로그', 'คิม ย+อนคย+อง', '金軟景', '金软景', 'キムヨンギョン', '김연경 화장품', '김연경 메이크업', '식빵', '식빵언니 유튜브', 'kim younkoung', 'kim you tube', 'kim younkoung you tube', 'bread unnie', '배구 식빵', '코보', '한국 여자배구', '배구 국가대표', 'volleyball', 'korea volleyball', '배구여제', '나혼자산다', '김연경 브이로그', '감성 브이로그']"
n2NJv7_Hy1A,UCVhUw50KohEPkjL3Ox2saag,"선수촌 주말외박 1분 1초도 안 아깝게, 알차게 쓰고 돌아오기",2019-09-02T13:00:08Z,1997210,44591,1736,"['김연경 유튜브', '배구선수 김연경', '나 혼자산다', 'younkoung', '진천선수촌', '선수촌 브이록', 'คิม ย+อนคย+อง', '金軟景', '金软景', 'キムヨンギョン', '김연경 화장품', '김연경 메이크업', '식빵', '식빵언니 유튜브']"
RZPG1U1ctO4,UCVhUw50KohEPkjL3Ox2saag,식빵언니 김연경은 어떤 음악을 들을까요?,2019-08-25T13:00:04Z,560750,24288,1603,"['김연경', '김연경 유튜브', '배구선수 김연경', '나혼자산다', 'younkoung', '진천선수촌', '선수촌 브이로그', '김연경 화장', '김연경 배구', '배구', '배구영상', 'คิม ย+อนคย+อง', 'キムヨンギョン', '金軟景', '金软景', '金延璟']"
QFDeqZA21XA,UCVhUw50KohEPkjL3Ox2saag,식빵언니 김연경의 첫 브이로오오오그 도저어어어언!,2019-08-18T12:57:46Z,1807542,75659,4670,"['김연경', '김연경 유튜브', '배구선수 김연경', '나혼자산다', 'younkoung', '진천선수촌', '선수촌 브이로그', '김연경 화장', '김연경 배구', '배구', '배구영상']"
BYECWncN8kk,UCYJDUekoQz0-bo8al1diLWQ,대회준비 시작,2023-04-27T12:28:44Z,155735,2169,364,"['말왕', '유튜버', '보디빌딩', '대회', '바디빌딩']"
F-KJd9896n0,UCYJDUekoQz0-bo8al1diLWQ,쇼메이커 버스태워드림^^,2023-04-25T08:56:46Z,133845,1454,242,"['쇼메', '쇼메이커', '롤', '리그오브레전드', 'dplus kia', 'lck', 'showmaker', 'show maker', '일라오이']"
0n4BRb0TEKA,UCYJDUekoQz0-bo8al1diLWQ,90kg 벌크업 달성한 남자,2023-04-21T09:02:38Z,241444,3378,536,
aXcvTL3c3EY,UCYJDUekoQz0-bo8al1diLWQ,이천쌀로 운동하는 남자,2023-04-18T11:08:58Z,119578,1419,203,
i_zq-GHb3N4,UCYJDUekoQz0-bo8al1diLWQ,올드보이 유지태자세 와이어 없이 하기,2023-04-09T07:55:58Z,69129,790,79,
0IxJFLhykGI,UCYJDUekoQz0-bo8al1diLWQ,밖에서 뛰기 좋은 날씨다,2023-04-03T10:21:39Z,121460,1976,311,"['중딩', '급식', '달리기', '런닝', '저항']"
oRTofvCy-yg,UCYJDUekoQz0-bo8al1diLWQ,태국 산스장에는 은둔고수들이 많네요,2023-03-31T11:49:18Z,257445,2448,417,
Gb0gOecRi0Y,UCYJDUekoQz0-bo8al1diLWQ,이거 바나나 아니야?,2023-03-26T10:48:55Z,222937,2045,387,
I6zXJCZA-V8,UCYJDUekoQz0-bo8al1diLWQ,처음본 외국인에게 PT받았습니다,2023-03-23T09:46:58Z,215444,1934,219,
aG0o9jK1oTQ,UCYJDUekoQz0-bo8al1diLWQ,그동안 즐거웠어요 센빠이,2023-03-20T09:06:16Z,145793,1622,186,"['선배', 'vlog', '브이로그', '헬스']"
nhJ_YlqPwL0,UCYJDUekoQz0-bo8al1diLWQ,영국 럭비팀 입단테스트 빡시네..?,2023-03-15T09:05:47Z,166805,2066,191,"['영국', '헬스', '럭비', '풋볼', '미식축구', '운동', '다이어트', '근육', '말왕']"
gphtwYRBQzU,UCYJDUekoQz0-bo8al1diLWQ,하루종일 HYPE BOY 부르는 남자,2023-03-11T07:51:38Z,557519,11361,285,"['hype boy', 'new jeans', '말왕', 'horseking', '하루종일', '노래', '헬스', '근육', '직장인']"
JQOevB6ax6E,UCYJDUekoQz0-bo8al1diLWQ,영국 직장인 VLOG (영국 ep4),2023-03-08T10:08:46Z,73036,1106,118,"['브이로그', '헬스', '운동', '다이어트', '직장인', '영국', '회사', '몸짱', '근육', '블링크', 'blackpink']"
gTzSqSCsRZ4,UCYJDUekoQz0-bo8al1diLWQ,보디빌딩에 도전하는 영장류 최강,2023-03-02T10:28:49Z,434703,4089,518,"['에디홀', '파워리프팅', '보디빌딩', '보디빌더', '데드리프트', '상남자', '근육', '몸짱', '영국']"
8PVs__G9ioI,UCYJDUekoQz0-bo8al1diLWQ,영국인 상사와 싸웠습니다 (영국 ep3),2023-02-26T03:14:09Z,164613,1841,232,"['헬스', '다이어트', '회사', '직장인', '프로틴', '마이프로틴', '하극상', '회사생활', '브이로그', 'vlog']"
aqBfdHfCHZo,UCYJDUekoQz0-bo8al1diLWQ,영국에서 가장 큰 헬스장 클라쓰;;,2023-02-22T09:05:42Z,176821,1948,207,
BnYAch2Nte0,UCYJDUekoQz0-bo8al1diLWQ,영국에서 취업했습니다 (영국 ep2),2023-02-18T11:41:28Z,207320,2694,312,"['말왕 브이로그', '브이로그', '직장인', '영국', '외국', '해외', '여행', '운동', '헬스']"
T9r56sW6Dj8,UCYJDUekoQz0-bo8al1diLWQ,근육이 있어야 진짜 갱스터다,2023-02-16T10:55:56Z,106226,1216,161,"['말왕', '힙합', '래퍼', '랩퍼', '쇼미더머니', '카키', '헬스', '근육', '바디빌딩', '보디빌딩', '쇼미']"
unXyNOSoCdI,UCYJDUekoQz0-bo8al1diLWQ,영국에서 한 달 살기 (영국 ep1),2023-02-13T10:55:59Z,273026,2940,406,
9LqxPj4R-Ok,UCYJDUekoQz0-bo8al1diLWQ,1인칭 말왕의 하루,2023-02-06T08:55:30Z,133038,1704,243,
t4Ke_heZcic,UCYJDUekoQz0-bo8al1diLWQ,태국에서 만난 이승우 선수,2023-02-01T10:56:44Z,172739,2093,226,
9b0dgIyaDao,UCYJDUekoQz0-bo8al1diLWQ,KNEE TO FEET TURNING JUMP 챌린지,2023-01-21T10:35:10Z,427665,5444,85,"['jump', '점프', '챌린지', '첼린지', '말왕', '제멀', '서전트', '크로스핏']"
8tQ5SqFOa0o,UCYJDUekoQz0-bo8al1diLWQ,레더 드릴 5단계,2023-01-15T05:09:12Z,161699,2527,108,
2xMRyv_KvTM,UCYJDUekoQz0-bo8al1diLWQ,나는 핏블리가 밉다,2023-01-10T11:00:43Z,177564,1737,272,
UZwu5scvcFg,UCYJDUekoQz0-bo8al1diLWQ,말왕 브이로그 보고 자란 6살 근황 ㄷㄷ,2023-01-07T10:29:35Z,185289,2958,229,"['헬스', '브이로그', '운동', '말왕', '다이어트', '유지어터', '근육', '몸짱', '상남자']"
HZZGRdpdHlI,UCYJDUekoQz0-bo8al1diLWQ,그냥 해!!!!!,2022-12-29T11:42:05Z,162257,2556,332,"['마왕', '말왕', '말앙', '브이로그', 'vlog', '헬스', '피지컬']"
xSGvi3030z8,UCYJDUekoQz0-bo8al1diLWQ,상남자 특) 크리스마스에 클럽감,2022-12-24T11:00:38Z,195713,2701,227,
Jkj2Lp-eVe4,UCYJDUekoQz0-bo8al1diLWQ,영하 10도에 차에서 자는 상남자,2022-12-20T10:23:38Z,145844,2345,278,
lTvAY0hSxOM,UCYJDUekoQz0-bo8al1diLWQ,당신의 DM을 기다립니다,2022-12-11T11:10:48Z,222526,1810,280,
vzcDrtHvF_Y,UCYJDUekoQz0-bo8al1diLWQ,숙성회와 이강주 폼 미쳤다!,2022-12-08T09:59:48Z,149325,2071,223,
WdiUcKUB_1Q,UCYJDUekoQz0-bo8al1diLWQ,보디빌딩 처음 맞아..?,2022-12-03T04:28:18Z,188844,1948,194,
RbjZGTbWvzA,UCYJDUekoQz0-bo8al1diLWQ,1년간 근비대운동한 말왕의 100m,2022-11-30T08:04:57Z,1596374,19957,494,"['달리기', '백미터', '100m', '헬스', '근육', '보디빌딩', '바디빌딩', '기능성', '운동']"
GJDFy4ESdoQ,UCYJDUekoQz0-bo8al1diLWQ,벤치 220kg를 드네..,2022-11-28T09:25:27Z,212702,1526,259,"['보디빌더', '헬스', '박재훈', '재훈', '올림피아', '올림피안', 'ifbb']"
N3y5LiHEOPg,UCYJDUekoQz0-bo8al1diLWQ,롤 유튜버들의 프로틴 맛 리뷰,2022-11-24T09:13:38Z,340842,3789,579,"['괴물쥐', '코뚱잉', '기모링', '기분좋구만유', '롤', '리그오브레전드']"
TtcYX79yDs0,UCYJDUekoQz0-bo8al1diLWQ,올림피안 pt 해줬습니다,2022-11-19T10:38:04Z,223508,2246,177,
E65Qi4vn0es,UCYJDUekoQz0-bo8al1diLWQ,근육오타쿠의 도쿄브이로그,2022-11-15T09:24:44Z,307005,4272,582,"['일본', '재팬', '도쿄', 'tokyo', 'vlog', '브이로그', '재팬프로', '제팬프로', '장성엽', '보디빌딩', '메이드', '메이드카페']"
87Vot7_4tVs,UCYJDUekoQz0-bo8al1diLWQ,재팬프로 1등 vs 노비스 1등,2022-11-11T09:16:53Z,404822,3840,329,
22pJtkWOvTI,UCYJDUekoQz0-bo8al1diLWQ,보충제에 미친 사람들 정모,2022-11-10T11:01:37Z,131377,1446,147,
FvL19Z0D61s,UCYJDUekoQz0-bo8al1diLWQ,한국 최대규모 헬스장에서 생긴 일,2022-11-07T09:07:02Z,408707,3771,347,"['헬스', '핏불리', '버터짐', '황철순', '헬스장', '강남', '역삼', '근육', '몸짱', '핏블리']"
ucgzKyLX8nY,UCYJDUekoQz0-bo8al1diLWQ,간장게장 맛있게 먹는 남자,2022-10-28T10:20:22Z,271403,3742,442,"['운동', '헬스', '괴물쥐', '브이로그', '바디빌딩', '몸짱', '보디빌딩', '근육']"
MemUho8xjZ0,UCYJDUekoQz0-bo8al1diLWQ,말왕은 어떻게 가슴이 커졌나,2022-10-26T09:55:01Z,298730,3429,314,
ODLuBoTjcwM,UCYJDUekoQz0-bo8al1diLWQ,근육 오타쿠,2022-10-22T08:57:51Z,266659,4943,688,
N4mxqY-sKW8,UCYJDUekoQz0-bo8al1diLWQ,큰 거 온다..,2022-10-19T10:51:29Z,596188,9738,830,"['김계란', '피지컬', '피지컬갤러리', '운동', '헬스', '빡빡이', '빡저씨']"
_rQCZmabtsg,UCYJDUekoQz0-bo8al1diLWQ,7개월을 참았습니다..,2022-10-16T09:45:29Z,638618,8459,847,"['헬스', '다이어트', '짬뽕', '말왕', '불짬뽕', '속풀이', '해장', '맛집', '먹방', '보디빌딩', '근육', '몸짱', '바디빌딩', '이천']"
BDrY3NnM40A,UCYJDUekoQz0-bo8al1diLWQ,"""넌 체형이 구려""",2022-10-12T10:44:08Z,610127,8939,780,"['대회', '헬스', '근육', '보디빌딩', '몸짱', '바디빌딩', '보디빌더', '바디빌더', '닭가슴살', '식단', '다이어트']"
rPw3IXZ8YOs,UCYJDUekoQz0-bo8al1diLWQ,대회 결과,2022-10-09T11:22:34Z,2151373,40408,4181,"['헬스', '근육', '보디빌더', '바디빌더', '피지크', '클래식피지크', '대회', '보디빌딩', '바디빌딩']"
MsOW_zpPLmU,UCYJDUekoQz0-bo8al1diLWQ,황철순님 제 몸 어때유?,2022-10-03T04:59:27Z,1238293,13604,1221,"['헬스', '말왕', '황철순', '보디빌더', '보디빌딩', '바디빌딩', '바디빌더', '근육', '몸짱', '가슴운동', '징맨']"
OkFjlXwu60Y,UCYJDUekoQz0-bo8al1diLWQ,지옥의 다이어트로 힘이 안나는 남자,2022-09-29T09:13:03Z,318981,6175,890,"['vlog', '브이로그', '텐션', '보디빌딩', '바디빌딩', '헬스', '근육', '보디빌더', '바디빌더']"
bLC7U-cj_vc,UCYJDUekoQz0-bo8al1diLWQ,몸이 좋아질수록 미쳐가는 남자,2022-09-20T10:54:42Z,400751,6292,766,"['김강민', '나바', '보디빌딩', '몸짱', '헬스', '팔 운동', '바디빌딩', 'vlog', '브이로그']"
WkchEmmE61c,UCYJDUekoQz0-bo8al1diLWQ,나바 우승자에게 등진단 받았습니다,2022-09-15T09:20:12Z,983365,6661,650,"['헬스', '김강민', '나바', '등', '등운동', '넓은 등', '넓어지는 법', '어깨', '몸짱']"
fkvTiRqTGOM,UCYJDUekoQz0-bo8al1diLWQ,초미녀들과 유산소운동,2022-09-12T08:51:22Z,185271,1905,238,"['유산소', '다이어트', '자전거', '사이클', '싸이클', '야핏', '미녀', '여성']"
TlgJM3AFIno,UCYJDUekoQz0-bo8al1diLWQ,또 만났습니다,2022-09-08T11:19:26Z,499527,4126,452,"['말왕', '헬스', '마프', '마이프로틴', '여자', '미녀']"
ub02qzf1lmw,UCYJDUekoQz0-bo8al1diLWQ,육아유튜버 참교육 할게요,2022-08-31T10:14:29Z,643290,4939,817,"['헬스', '육아', '지기', '다이어트']"
KdbWDGhb2Dw,UCYJDUekoQz0-bo8al1diLWQ,이 짤 퍼나른 놈 자수해라..,2022-08-26T10:54:35Z,431616,5853,636,"['브이로그', 'vlog', '헬스', '운동', '다이어트', '근육', '몸짱', '남자']"
SAnxbpzKYKE,UCYJDUekoQz0-bo8al1diLWQ,누구도 알려주지 않은 등운동,2022-08-21T09:59:47Z,445609,5447,445,"['등', '운동', '넓어지는 운동', '헬스', '이준호', '몸짱', '근육', '다이어트']"
pO6ZeZoLnZw,UCYJDUekoQz0-bo8al1diLWQ,먹방유튜버와 가슴먹방,2022-08-17T10:42:05Z,345747,4740,439,"['지피티', '헬스', '다이어트', '몸짱', '근육', '보디빌딩', '운동', '가슴']"
OnJCknuP7EM,UCYJDUekoQz0-bo8al1diLWQ,몸짱남녀들이 넘치는 이 곳 (양양 서피비치),2022-08-14T10:21:57Z,1709664,11610,908,"['헬스', '해변', '바다', '몸짱', '서피비치', '미녀']"
YYZWVYtYy-4,UCYJDUekoQz0-bo8al1diLWQ,말같이 운동하는 남자,2022-08-10T10:21:31Z,186843,3079,388,"['브이로그', '보디빌딩', '식단', '다이어트', '몸짱', '근육']"
g9dYnXLG2go,UCYJDUekoQz0-bo8al1diLWQ,제 약점은 등입니다,2022-08-07T07:34:05Z,202437,2473,225,"['말왕', '바디빌딩', '보디빌딩', '몸짱', '근육', '등운동', '광배', '킹유진', '이유진']"
lgBnYauYIqs,UCYJDUekoQz0-bo8al1diLWQ,보디빌딩 4달 차 중간점검,2022-08-02T09:03:23Z,302674,3898,393,
XkhxFTlyA9k,UCYJDUekoQz0-bo8al1diLWQ,얘는 걍 팔운동을 ㅈㄴ 맛있게함,2022-07-30T10:05:26Z,531885,6151,542,"['헬스', '근육', '보디빌딩', '바디빌딩', '팔운동', '알통', '이두', '삼두']"
xzdOwgf5vLI,UCYJDUekoQz0-bo8al1diLWQ,여고생과 황제헬스,2022-07-24T07:59:41Z,578908,5536,579,"['헬스', '황제헬스', '민갱', '여고생']"
